Date,event,sex,Time,Wind,Auto,Athlete,Nationality,time_s,time_m,time_h,time_norm,time_male_norm,distance,record,speed,partial_distance,percent_distance,year,decade,decade_best
1972-07-18,1500,w,00:04:06,NA,NA,Ludmila Bragina (URS),NA,246.9,4.115,0.0685833333333333,1.07315164949798,1.19854368932039,1500,206,6.07533414337789,1251.51883353584,83.4345889023896,1972,1970,FALSE
1972-09-04,1500,w,00:04:06,NA,4:06.47,Ludmila Bragina (URS),NA,246.5,4.10833333333333,0.0684722222222222,1.07141304820272,1.19660194174757,1500,206,6.08519269776876,1253.54969574037,83.5699797160243,1972,1970,FALSE
1972-09-07,1500,w,00:04:05,NA,4:05.07,Ludmila Bragina (URS),NA,245.1,4.085,0.0680833333333333,1.06532794366932,1.18980582524272,1500,206,6.11995104039168,1260.70991432069,84.047327621379,1972,1970,FALSE
1972-09-09,1500,w,00:04:01,NA,4:01.38,Ludmila Bragina (URS),NA,241.4,4.02333333333333,0.0670555555555556,1.04924588168818,1.17184466019417,1500,206,6.21375310687655,1280.03314001657,85.3355426677713,1972,1970,FALSE
1976-06-28,1500,w,00:03:56,NA,NA,Tatyana Kazankina (URS),NA,236,3.93333333333333,0.0655555555555556,1.0257747642022,1.14563106796116,1500,206,6.35593220338983,1309.32203389831,87.2881355932203,1976,1970,TRUE
1980-07-06,1500,w,00:03:55,NA,NA,Tatyana Kazankina (URS),NA,235,3.91666666666667,0.0652777777777778,1.02142826096405,1.14077669902913,1500,206,6.38297872340426,1314.89361702128,87.6595744680851,1980,1980,FALSE
1980-08-03,1500,w,00:03:52,NA,NA,Tatyana Kazankina (URS),NA,232.47,3.8745,0.064575,1.01043160777155,1.12849514563107,1500,206,6.45244547683572,1329.20376822816,88.6135845485439,1980,1980,TRUE
1993-09-11,1500,w,00:03:50,NA,NA,Qu Yunxia (CHN),NA,230.46,3.841,0.0640166666666667,1.00169513626288,1.11873786407767,1500,206,6.50872168706066,1340.7966675345,89.3864445022998,1993,1990,TRUE
2015-07-17,1500,w,00:03:50,NA,NA,Genzebe Dibaba (ETH),NA,230.07,3.8345,0.0639083333333333,1,1.11684466019417,1500,206,6.51975485721737,1343.06950058678,89.5379667057852,2015,2010,TRUE
1900-09-29,400,m,00:00:47,NA,NA,Maxie Long,United States,47.8,0.796666666666667,0.0132777777777778,1.11085289333023,1.11085289333023,400,43.03,8.36820083682008,360.083682008368,90.0209205020921,1900,1900,TRUE
1912-07-13,400,m,00:00:48,NA,NA,Charles Reidpath,United States,48.2,0.803333333333333,0.0133888888888889,1.12014873344178,1.12014873344178,400,43.03,8.29875518672199,357.095435684647,89.2738589211618,1912,1910,FALSE
1916-05-27,400,m,00:00:47,NA,NA,Ted Meredith,United States,47.4,0.79,0.0131666666666667,1.10155705321868,1.10155705321868,400,43.03,8.43881856540084,363.122362869198,90.7805907172996,1916,1910,TRUE
1924-07-11,400,m,00:00:47,NA,NA,Eric Liddell,United Kingdom,47.6,0.793333333333333,0.0132222222222222,1.10620497327446,1.10620497327446,400,43.03,8.40336134453782,361.596638655462,90.3991596638656,1924,1920,FALSE
1928-05-12,400,m,00:00:47,NA,NA,Emerson Spencer,United States,47,0.783333333333333,0.0130555555555556,1.09226121310713,1.09226121310713,400,43.03,8.51063829787234,366.212765957447,91.5531914893617,1928,1920,TRUE
1932-03-26,400,m,00:00:46,NA,NA,Ben Eastman,United States,46.4,0.773333333333333,0.0128888888888889,1.07831745293981,1.07831745293981,400,43.03,8.62068965517241,370.948275862069,92.7370689655173,1932,1930,FALSE
1932-08-05,400,m,00:00:46,NA,46.28,Bill Carr,United States,46.2,0.77,0.0128333333333333,1.07366953288403,1.07366953288403,400,43.03,8.65800865800866,372.554112554113,93.1385281385281,1932,1930,FALSE
1936-06-19,400,m,00:00:46,NA,NA,Archie Williams,United States,46.1,0.768333333333333,0.0128055555555556,1.07134557285615,1.07134557285615,400,43.03,8.67678958785249,373.362255965293,93.3405639913232,1936,1930,FALSE
1939-08-12,400,m,00:00:46,NA,NA,Rudolf Harbig,Germany,46,0.766666666666667,0.0127777777777778,1.06902161282826,1.06902161282826,400,43.03,8.69565217391304,374.173913043478,93.5434782608696,1939,1930,TRUE
1941-06-06,400,m,00:00:46,NA,NA,Grover Klemmer,United States,46,0.766666666666667,0.0127777777777778,1.06902161282826,1.06902161282826,400,43.03,8.69565217391304,374.173913043478,93.5434782608696,1941,1940,FALSE
1948-06-05,400,m,00:00:46,NA,NA,Herb McKenley,Jamaica,46,0.766666666666667,0.0127777777777778,1.06902161282826,1.06902161282826,400,43.03,8.69565217391304,374.173913043478,93.5434782608696,1948,1940,FALSE
1948-07-02,400,m,00:00:45,NA,46.00,Herb McKenley,Jamaica,45.9,0.765,0.01275,1.06669765280037,1.06669765280037,400,43.03,8.71459694989107,374.989106753813,93.7472766884532,1948,1940,TRUE
1950-08-22,400,m,00:00:45,NA,NA,George Rhoden,Jamaica,45.8,0.763333333333333,0.0127222222222222,1.06437369277248,1.06437369277248,400,43.03,8.73362445414847,375.807860262009,93.9519650655022,1950,1950,FALSE
1955-03-18,400,m,00:00:45,NA,45.68,Lou Jones,United States,45.4,0.756666666666667,0.0126111111111111,1.05507785266093,1.05507785266093,400,43.03,8.81057268722467,379.118942731278,94.7797356828194,1955,1950,FALSE
1956-06-30,400,m,00:00:45,NA,NA,Lou Jones,United States,45.2,0.753333333333333,0.0125555555555556,1.05042993260516,1.05042993260516,400,43.03,8.84955752212389,380.796460176991,95.1991150442478,1956,1950,TRUE
1960-09-06,400,m,00:00:44,NA,45.07,Otis Davis,United States,44.9,0.748333333333333,0.0124722222222222,1.0434580525215,1.0434580525215,400,43.03,8.9086859688196,383.340757238307,95.8351893095768,1960,1960,FALSE
1960-09-06,400,m,00:00:44,NA,45.08,Carl Kaufmann,Germany,44.9,0.748333333333333,0.0124722222222222,1.0434580525215,1.0434580525215,400,43.03,8.9086859688196,383.340757238307,95.8351893095768,1960,1960,FALSE
1963-05-25,400,m,00:00:44,NA,NA,Adolph Plummer,United States,44.9,0.748333333333333,0.0124722222222222,1.0434580525215,1.0434580525215,400,43.03,8.9086859688196,383.340757238307,95.8351893095768,1963,1960,FALSE
1964-09-12,400,m,00:00:44,NA,NA,Mike Larrabee,United States,44.9,0.748333333333333,0.0124722222222222,1.0434580525215,1.0434580525215,400,43.03,8.9086859688196,383.340757238307,95.8351893095768,1964,1960,FALSE
1967-05-20,400,m,00:00:44,NA,NA,Tommie Smith,United States,44.5,0.741666666666667,0.0123611111111111,1.03416221240995,1.03416221240995,400,43.03,8.98876404494382,386.786516853933,96.6966292134832,1967,1960,FALSE
1968-09-14,400,m,00:00:44,NA,44.19,Larry James,United States,44.1,0.735,0.01225,1.0248663722984,1.0248663722984,400,43.03,9.0702947845805,390.294784580499,97.5736961451247,1968,1960,FALSE
1968-10-18,400,m,00:00:43,NA,NA,Lee Evans,United States,43.86,0.731,0.0121833333333333,1.01928886823147,1.01928886823147,400,43.03,9.11992704058368,392.430460556316,98.1076151390789,1968,1960,FALSE
1968-10-18,400,m,00:00:43,NA,43.86,Lee Evans,United States,43.8,0.73,0.0121666666666667,1.01789449221473,1.01789449221473,400,43.03,9.1324200913242,392.96803652968,98.2420091324201,1968,1960,TRUE
1988-08-17,400,m,00:00:43,NA,NA,Butch Reynolds,United States,43.29,0.7215,0.012025,1.00604229607251,1.00604229607251,400,43.03,9.24000924000924,397.597597597598,99.3993993993994,1988,1980,TRUE
1999-08-26,400,m,00:00:43,NA,NA,Michael Johnson,United States,43.18,0.719666666666667,0.0119944444444444,1.00348594004183,1.00348594004183,400,43.03,9.26354793886058,398.610467809171,99.6526169522927,1999,1990,TRUE
2016-08-14,400,m,00:00:43,NA,NA,Wayde van Niekerk,South Africa,43.03,0.717166666666667,0.0119527777777778,1,1,400,43.03,9.29584011155008,400,100,2016,2010,TRUE
1957-01-06,400,w,00:00:57,NA,NA,Marlene Mathews,Australia,57,0.95,0.0158333333333333,1.19747899159664,1.32465721589589,400,43.03,7.01754385964912,301.964912280702,75.4912280701754,1957,1950,FALSE
1957-02-16,400,w,00:00:57,NA,NA,Marise Chamberlain,New Zealand,57,0.95,0.0158333333333333,1.19747899159664,1.32465721589589,400,43.03,7.01754385964912,301.964912280702,75.4912280701754,1957,1950,FALSE
1957-02-24,400,w,00:00:56,NA,NA,Nancy Boyle,Australia,56.3,0.938333333333333,0.0156388888888889,1.1827731092437,1.30838949570067,400,43.03,7.10479573712256,305.719360568384,76.4298401420959,1957,1950,FALSE
1957-05-10,400,w,00:00:55,NA,NA,Polina Lazareva,Soviet Union,55.2,0.92,0.0153333333333333,1.15966386554622,1.28282593539391,400,43.03,7.2463768115942,311.811594202899,77.9528985507246,1957,1950,FALSE
1957-06-06,400,w,00:00:54,NA,NA,Mariya Itkina,Soviet Union,54,0.9,0.015,1.13445378151261,1.25493841505926,400,43.03,7.40740740740741,318.740740740741,79.6851851851852,1957,1950,FALSE
1957-07-06,400,w,00:00:53,NA,NA,Mariya Itkina,Soviet Union,53.6,0.893333333333333,0.0148888888888889,1.12605042016807,1.24564257494771,400,43.03,7.46268656716418,321.119402985075,80.2798507462687,1957,1950,FALSE
1959-09-12,400,w,00:00:53,NA,NA,Mariya Itkina,Soviet Union,53.4,0.89,0.0148333333333333,1.1218487394958,1.24099465489194,400,43.03,7.49063670411985,322.322097378277,80.5805243445693,1959,1950,TRUE
1962-09-14,400,w,00:00:53,NA,NA,Mariya Itkina,Soviet Union,53.4,0.89,0.0148333333333333,1.1218487394958,1.24099465489194,400,43.03,7.49063670411985,322.322097378277,80.5805243445693,1962,1960,FALSE
1962-10-23,400,w,00:00:51,NA,NA,Shin Geum-Dan,North Korea,51.9,0.865,0.014416666666666701,1.09033613445378,1.20613525447362,400,43.03,7.70712909441233,331.637764932563,82.9094412331407,1962,1960,FALSE
1969-09-18,400,w,00:00:51,NA,51.72,Nicole Duclos,France,51.7,0.861666666666667,0.0143611111111111,1.08613445378151,1.20148733441785,400,43.03,7.73694390715667,332.920696324952,83.2301740812379,1969,1960,TRUE
1969-09-18,400,w,00:00:51,NA,51.74,Colette Besson,France,51.7,0.861666666666667,0.0143611111111111,1.08613445378151,1.20148733441785,400,43.03,7.73694390715667,332.920696324952,83.2301740812379,1969,1960,TRUE
1970-07-23,400,w,00:00:51,NA,51.02,Marilyn Neufville,Jamaica,51,0.85,0.0141666666666667,1.07142857142857,1.18521961422264,400,43.03,7.84313725490196,337.490196078431,84.3725490196078,1970,1970,FALSE
1972-07-04,400,w,00:00:51,NA,51.08,Monika Zehrt,East Germany,51,0.85,0.0141666666666667,1.07142857142857,1.18521961422264,400,43.03,7.84313725490196,337.490196078431,84.3725490196078,1972,1970,FALSE
1974-06-22,400,w,00:00:49,NA,NA,Irena Szewińska,Poland,49.9,0.831666666666667,0.0138611111111111,1.04831932773109,1.15965605391587,400,43.03,8.01603206412826,344.929859719439,86.2324649298597,1974,1970,FALSE
1974-09-04,400,w,00:00:50,NA,NA,Riitta Salin,Finland,50.14,0.835666666666667,0.0139277777777778,1.05336134453782,1.1652335579828,400,43.03,7.97766254487435,343.278819305943,85.8197048264858,1974,1970,FALSE
1976-05-09,400,w,00:00:49,NA,NA,Christina Brehmer,East Germany,49.77,0.8295,0.013825,1.04558823529412,1.15663490587962,400,43.03,8.03697006228652,345.830821780189,86.4577054450472,1976,1970,FALSE
1976-06-22,400,w,00:00:49,NA,NA,Irena Szewińska,Poland,49.75,0.829166666666667,0.0138194444444444,1.04516806722689,1.15617011387404,400,43.03,8.04020100502512,345.969849246231,86.4924623115578,1976,1970,FALSE
1976-07-29,400,w,00:00:49,NA,NA,Irena Szewińska,Poland,49.29,0.8215,0.0136916666666667,1.03550420168067,1.14547989774576,400,43.03,8.11523635625888,349.198620409819,87.2996551024549,1976,1970,FALSE
1978-07-02,400,w,00:00:49,NA,NA,Marita Koch,East Germany,49.19,0.819833333333333,0.0136638888888889,1.03340336134454,1.14315593771787,400,43.03,8.13173409229518,349.908517991462,87.4771294978654,1978,1970,FALSE
1978-08-19,400,w,00:00:49,NA,NA,Marita Koch,East Germany,49.03,0.817166666666667,0.0136194444444444,1.03004201680672,1.13943760167325,400,43.03,8.15827044666531,351.050377320008,87.762594330002,1978,1970,FALSE
1978-08-31,400,w,00:00:48,NA,NA,Marita Koch,East Germany,48.94,0.815666666666667,0.0135944444444444,1.0281512605042,1.13734603764815,400,43.03,8.1732733959951,351.695954229669,87.9239885574172,1978,1970,FALSE
1979-07-29,400,w,00:00:48,NA,NA,Marita Koch,East Germany,48.89,0.814833333333333,0.0135805555555556,1.02710084033613,1.13618405763421,400,43.03,8.18163223563101,352.055635099202,88.0139087748006,1979,1970,FALSE
1979-08-04,400,w,00:00:48,NA,NA,Marita Koch,East Germany,48.6,0.81,0.0135,1.02100840336134,1.12944457355333,400,43.03,8.23045267489712,354.156378600823,88.5390946502058,1979,1970,TRUE
1982-09-08,400,w,00:00:48,NA,NA,Marita Koch,East Germany,48.16,0.802666666666667,0.0133777777777778,1.01176470588235,1.11921914943063,400,43.03,8.30564784053156,357.392026578073,89.3480066445183,1982,1980,FALSE
1983-08-10,400,w,00:00:47,NA,NA,Jarmila Kratochvílová,Czechoslovakia,47.99,0.799833333333333,0.0133305555555556,1.00819327731092,1.11526841738322,400,43.03,8.33506980620963,358.6580537612,89.6645134403001,1983,1980,FALSE
1985-10-06,400,w,00:00:47,NA,NA,Marita Koch,East Germany,47.6,0.793333333333333,0.0132222222222222,1,1.10620497327446,400,43.03,8.40336134453782,361.596638655462,90.3991596638656,1985,1980,TRUE
1897-10-31,5000,m,00:16:34,NA,NA,George Touquet-Daunis (FRA),NA,994.6,16.5766666666667,0.276277777777778,1.3167231518746,1.3167231518746,5000,755.36,5.02714659159461,3797.30544942691,75.9461089885381,1897,1890,FALSE
1899-05-22,5000,m,00:16:29,NA,NA,George Touquet-Daunis (FRA),NA,989.2,16.4866666666667,0.274777777777778,1.30957424274518,1.30957424274518,5000,755.36,5.05458956732713,3818.03477557622,76.3606955115245,1899,1890,TRUE
1900-07-22,5000,m,00:15:29,NA,NA,Charles Bennett (GBR),NA,929.8,15.4966666666667,0.258277777777778,1.23093624232154,1.23093624232154,5000,755.36,5.37750053775005,4061.94880619488,81.2389761238976,1900,1900,FALSE
1904-06-13,5000,m,00:14:59,NA,NA,Alfred Shrubb (GBR),NA,899,14.9833333333333,0.249722222222222,1.19016098284262,1.19016098284262,5000,755.36,5.56173526140156,4201.11234705228,84.0222469410456,1904,1900,TRUE
1912-07-10,5000,m,00:14:36,NA,NA,Hannes Kolehmainen (FIN),NA,876.6,14.61,0.2435,1.16050624867613,1.16050624867613,5000,755.36,5.70385580652521,4308.46452201688,86.1692904403377,1912,1910,TRUE
1922-09-12,5000,m,00:14:35,NA,NA,Paavo Nurmi (FIN),NA,875.4,14.59,0.243166666666667,1.15891760220292,1.15891760220292,5000,755.36,5.71167466301119,4314.37057345214,86.2874114690427,1922,1920,FALSE
1924-06-19,5000,m,00:14:28,NA,NA,Paavo Nurmi (FIN),NA,868.2,14.47,0.241166666666667,1.14938572336369,1.14938572336369,5000,755.36,5.75904169546187,4350.14973508408,87.0029947016816,1924,1920,TRUE
1932-06-19,5000,m,00:14:17,NA,NA,Lauri Lehtinen (FIN),NA,857,14.2833333333333,0.238055555555556,1.13455835628045,1.13455835628045,5000,755.36,5.8343057176196,4407.00116686114,88.1400233372229,1932,1930,FALSE
1939-06-16,5000,m,00:14:08,NA,NA,Taisto Mäki (FIN),NA,848.8,14.1466666666667,0.235777777777778,1.12370260538022,1.12370260538022,5000,755.36,5.89066918001885,4449.57587181904,88.9915174363808,1939,1930,TRUE
1942-09-20,5000,m,00:13:58,NA,NA,Gunder Hägg (SWE),NA,838.2,13.97,0.232833333333333,1.10966956153357,1.10966956153357,5000,755.36,5.96516344547841,4505.84586017657,90.1169172035314,1942,1940,TRUE
1954-05-30,5000,m,00:13:57,NA,NA,Emil Zátopek (TCH),NA,837.2,13.9533333333333,0.232555555555556,1.10834568947257,1.10834568947257,5000,755.36,5.97228858098423,4511.22790253225,90.224558050645,1954,1950,FALSE
1954-08-29,5000,m,00:13:56,NA,NA,Vladimir Kuts (URS),NA,836.6,13.9433333333333,0.232388888888889,1.10755136623597,1.10755136623597,5000,755.36,5.9765718383935,4514.46330384891,90.2892660769782,1954,1950,FALSE
1954-10-13,5000,m,00:13:51,NA,NA,Chris Chataway (GBR),NA,831.6,13.86,0.231,1.10093200593095,1.10093200593095,5000,755.36,6.01250601250601,4541.60654160654,90.8321308321308,1954,1950,FALSE
1954-10-23,5000,m,00:13:51,NA,NA,Vladimir Kuts (URS),NA,831.2,13.8533333333333,0.230888888888889,1.10040245710655,1.10040245710655,5000,755.36,6.01539942252166,4543.79210779596,90.8758421559192,1954,1950,FALSE
1955-09-10,5000,m,00:13:50,NA,NA,Sandor Iharos (HUN),NA,830.8,13.8466666666667,0.230777777777778,1.09987290828214,1.09987290828214,5000,755.36,6.01829561868079,4545.97977852672,90.9195955705344,1955,1950,FALSE
1955-09-18,5000,m,00:13:46,NA,NA,Vladimir Kuts (URS),NA,826.8,13.78,0.229666666666667,1.09457742003813,1.09457742003813,5000,755.36,6.04741170778907,4567.97290759555,91.359458151911,1955,1950,FALSE
1955-10-23,5000,m,00:13:40,NA,NA,Sandor Iharos (HUN),NA,820.6,13.6766666666667,0.227944444444444,1.0863694132599,1.0863694132599,5000,755.36,6.09310260784792,4602.485985864,92.04971971728,1955,1950,FALSE
1956-06-19,5000,m,00:13:36,NA,NA,Gordon Pirie (GBR),NA,816.8,13.6133333333333,0.226888888888889,1.08133869942809,1.08133869942809,5000,755.36,6.12144955925563,4623.89813907933,92.4779627815867,1956,1950,FALSE
1957-10-13,5000,m,00:13:35,NA,NA,Vladimir Kuts (URS),NA,815,13.5833333333333,0.226388888888889,1.07895572971828,1.07895572971828,5000,755.36,6.13496932515337,4634.11042944785,92.6822085889571,1957,1950,TRUE
1965-01-16,5000,m,00:13:34,NA,NA,Ron Clarke (AUS),NA,814.8,13.58,0.226333333333333,1.07869095530608,1.07869095530608,5000,755.36,6.13647520864016,4635.24791359843,92.7049582719686,1965,1960,FALSE
1965-02-01,5000,m,00:13:33,NA,NA,Ron Clarke (AUS),NA,813.6,13.56,0.226,1.07710230883287,1.07710230883287,5000,755.36,6.14552605703048,4642.08456243854,92.8416912487709,1965,1960,FALSE
1965-06-04,5000,m,00:13:25,NA,NA,Ron Clarke (AUS),NA,805.8,13.43,0.223833333333333,1.06677610675704,1.06677610675704,5000,755.36,6.20501365103003,4687.01911144205,93.7403822288409,1965,1960,FALSE
1965-11-30,5000,m,00:13:24,NA,NA,Kipchoge Keino (KEN),NA,804.2,13.4033333333333,0.223388888888889,1.06465791145944,1.06465791145944,5000,755.36,6.21735886595374,4696.34419298682,93.9268838597364,1965,1960,FALSE
1966-07-05,5000,m,00:13:16,NA,NA,Ron Clarke (AUS),NA,796.6,13.2766666666667,0.221277777777778,1.05459648379581,1.05459648379581,5000,755.36,6.27667587245795,4741.14988701983,94.8229977403967,1966,1960,TRUE
1972-09-14,5000,m,00:13:16,NA,NA,Lasse Virén (FIN),NA,796.4,13.2733333333333,0.221222222222222,1.05433170938361,1.05433170938361,5000,755.36,6.27825213460573,4742.34053239578,94.8468106479156,1972,1970,FALSE
1972-09-20,5000,m,00:13:13,NA,NA,Emiel Puttemans (BEL),NA,793,13.2166666666667,0.220277777777778,1.04983054437619,1.04983054437619,5000,755.36,6.30517023959647,4762.67339218159,95.2534678436318,1972,1970,FALSE
1977-07-05,5000,m,00:13:12,NA,NA,Dick Quax (NZL),NA,792.9,13.215,0.22025,1.04969815717009,1.04969815717009,5000,755.36,6.30596544330937,4763.27405725817,95.2654811451633,1977,1970,FALSE
1978-04-08,5000,m,00:13:08,NA,NA,Henry Rono (KEN),NA,788.4,13.14,0.219,1.04374073289557,1.04374073289557,5000,755.36,6.34195839675292,4790.46169457128,95.8092338914257,1978,1970,TRUE
1981-09-13,5000,m,00:13:06,NA,NA,Henry Rono (KEN),NA,786.2,13.1033333333333,0.218388888888889,1.04082821436136,1.04082821436136,5000,755.36,6.35970490969219,4803.86670058509,96.0773340117019,1981,1980,FALSE
1982-07-07,5000,m,00:13:00,NA,NA,David Moorcroft (GBR),NA,780.41,13.0068333333333,0.216780555555556,1.03316299512815,1.03316299512815,5000,755.36,6.40688868671596,4839.50743839777,96.7901487679553,1982,1980,FALSE
1985-07-22,5000,m,00:13:00,NA,NA,Saïd Aouita (MAR),NA,780.4,13.0066666666667,0.216777777777778,1.03314975640754,1.03314975640754,5000,755.36,6.40697078421322,4839.5694515633,96.791389031266,1985,1980,FALSE
1987-07-27,5000,m,00:12:58,NA,NA,Saïd Aouita (MAR),NA,778.39,12.9731666666667,0.216219444444444,1.03048877356492,1.03048877356492,5000,755.36,6.42351520446049,4852.06644484128,97.0413288968255,1987,1980,TRUE
1994-06-04,5000,m,00:12:56,NA,NA,Haile Gebrselassie (ETH),NA,776.96,12.9493333333333,0.215822222222222,1.02859563651769,1.02859563651769,5000,755.36,6.43533772652389,4860.99670510708,97.2199341021417,1994,1990,FALSE
1995-06-08,5000,m,00:12:55,NA,NA,Moses Kiptanui (KEN),NA,775.3,12.9216666666667,0.215361111111111,1.02639800889642,1.02639800889642,5000,755.36,6.44911647104347,4871.40461756739,97.4280923513479,1995,1990,FALSE
1995-08-16,5000,m,00:12:44,NA,NA,Haile Gebrselassie (ETH),NA,764.39,12.7398333333333,0.212330555555556,1.01195456471087,1.01195456471087,5000,755.36,6.54116354217088,4940.9332932142,98.818665864284,1995,1990,FALSE
1997-08-13,5000,m,00:12:41,NA,NA,Haile Gebrselassie (ETH),NA,761.86,12.6976666666667,0.211627777777778,1.00860516839653,1.00860516839653,5000,755.36,6.56288556952721,4957.34124379807,99.1468248759615,1997,1990,FALSE
1997-08-22,5000,m,00:12:39,NA,NA,Daniel Komen (KEN),NA,759.74,12.6623333333333,0.211038888888889,1.0057985596272,1.0057985596272,5000,755.36,6.58119883117909,4971.17434911944,99.4234869823887,1997,1990,FALSE
1998-06-13,5000,m,00:12:39,NA,NA,Haile Gebrselassie (ETH),NA,759.36,12.656,0.210933333333333,1.00529548824402,1.00529548824402,5000,755.36,6.58449220396123,4973.66203118416,99.4732406236831,1998,1990,TRUE
2004-05-31,5000,m,00:12:37,NA,NA,Kenenisa Bekele (ETH),NA,757.35,12.6225,0.210375,1.0026345054014,1.0026345054014,5000,755.36,6.60196738628111,4986.8620849013,99.737241698026,2004,2000,TRUE
2020-08-14,5000,m,00:12:35,NA,NA,Joshua Cheptegei (UGA),NA,755.36,12.5893333333333,0.209822222222222,1,1,5000,755.36,6.61936030502012,5000,100,2020,2020,TRUE
1969-05-11,5000,w,00:16:17,NA,NA,Paola Pigni (ITA),NA,977.4,16.29,0.2715,1.15447308119345,1.29395255242533,5000,755.36,5.11561285041948,3864.12932269286,77.2825864538572,1969,1960,FALSE
1969-09-02,5000,w,00:15:53,NA,NA,Paola Pigni (ITA),NA,953.6,15.8933333333333,0.264888888888889,1.12636129550448,1.26244439737344,5000,755.36,5.24328859060403,3960.57046979866,79.2114093959731,1969,1960,TRUE
1977-03-16,5000,w,00:15:41,NA,NA,Natalia Mărășescu (ROM),NA,941.4,15.69,0.2615,1.11195105242021,1.24629315822919,5000,755.36,5.31123858083705,4011.89717442108,80.2379434884215,1977,1970,FALSE
1977-07-11,5000,w,00:15:37,NA,NA,Janice Merrill (USA),NA,937,15.6166666666667,0.260277777777778,1.10675391557015,1.24046812116077,5000,755.36,5.33617929562433,4030.7363927428,80.6147278548559,1977,1970,FALSE
1978-05-26,5000,w,00:15:35,NA,NA,Kathy Mills (USA),NA,935.52,15.592,0.259866666666667,1.10500578772058,1.23850879051049,5000,755.36,5.34462117325124,4037.11304942706,80.7422609885411,1978,1970,FALSE
1979-05-19,5000,w,00:15:33,NA,NA,Janice Merrill (USA),NA,933.8,15.5633333333333,0.259388888888889,1.10297417967919,1.23623173056556,5000,755.36,5.35446562433069,4044.54915399443,80.8909830798886,1979,1970,TRUE
1980-03-22,5000,w,00:15:30,NA,NA,Janice Merrill (USA),NA,930.6,15.51,0.2585,1.09919444378824,1.23199533997035,5000,755.36,5.37287771330324,4058.45690952074,81.1691381904148,1980,1980,FALSE
1981-07-11,5000,w,00:15:28,NA,NA,Ingrid Kristiansen (NOR),NA,928.43,15.4738333333333,0.257897222222222,1.09663131038719,1.22912253759797,5000,755.36,5.38543562788794,4067.94265588143,81.3588531176287,1981,1980,FALSE
1981-09-06,5000,w,00:15:24,NA,NA,Yelena Sipatova (URS),NA,924.6,15.41,0.256833333333333,1.0921074389927,1.22405210760432,5000,755.36,5.4077438892494,4084.79342418343,81.6958684836686,1981,1980,FALSE
1981-09-13,5000,w,00:15:14,NA,NA,Paula Fudge (GBR),NA,914.51,15.2418333333333,0.254030555555556,1.08018945926153,1.21069423850879,5000,755.36,5.46740877628457,4129.86189325431,82.5972378650862,1981,1980,FALSE
1982-03-17,5000,w,00:15:13,NA,NA,Anne Audain (NZL),NA,913.22,15.2203333333333,0.253672222222222,1.07866575323049,1.2089864435501,5000,755.36,5.47513195068001,4135.69567026565,82.7139134053131,1982,1980,FALSE
1982-07-05,5000,w,00:15:08,NA,NA,Mary Decker-Slaney (USA),NA,908.26,15.1376666666667,0.252294444444444,1.07280716259951,1.20242003812752,5000,755.36,5.50503159888138,4158.28066853104,83.1656133706208,1982,1980,FALSE
1984-06-28,5000,w,00:14:58,NA,NA,Ingrid Kristiansen (NOR),NA,898.89,14.9815,0.249691666666667,1.06173962344381,1.19001535691591,5000,755.36,5.56241586845999,4201.62645039994,84.0325290079988,1984,1980,FALSE
1985-08-26,5000,w,00:14:48,NA,NA,Zola Budd (GBR),NA,888.07,14.8011666666667,0.246686111111111,1.04895939146252,1.17569106121584,5000,755.36,5.63018680959834,4252.8179084982,85.0563581699641,1985,1980,FALSE
1986-08-05,5000,w,00:14:37,NA,NA,Ingrid Kristiansen (NOR),NA,877.33,14.6221666666667,0.243702777777778,1.03627365287851,1.16147267528066,5000,755.36,5.69910979904939,4304.87957780995,86.0975915561989,1986,1980,TRUE
1995-07-22,5000,w,00:14:36,NA,NA,Fernanda Ribeiro (POR),NA,876.45,14.6075,0.243458333333333,1.03523422550849,1.16030766786698,5000,755.36,5.70483199269782,4309.20189400422,86.1840378800844,1995,1990,FALSE
1997-10-21,5000,w,00:14:31,NA,NA,Dong Yanmei (CHN),NA,871.27,14.5211666666667,0.242019444444444,1.02911577803501,1.15345001059098,5000,755.36,5.73874918222824,4334.82158228792,86.6964316457585,1997,1990,FALSE
1997-10-23,5000,w,00:14:28,NA,NA,Jiang Bo (CHN),NA,868.09,14.4681666666667,0.241136111111111,1.02535966549337,1.14924009743698,5000,755.36,5.75977145226877,4350.70096418574,87.0140192837148,1997,1990,TRUE
2004-06-11,5000,w,00:14:24,NA,NA,Elvan Abeylegesse (TUR),NA,864.68,14.4113333333333,0.240188888888889,1.02133188443458,1.14472569370896,5000,755.36,5.78248600638386,4367.85862978212,87.3571725956423,2004,2000,FALSE
2006-06-03,5000,w,00:14:24,NA,NA,Meseret Defar (ETH),NA,864.53,14.4088333333333,0.240147222222222,1.02115470931469,1.14452711289981,5000,755.36,5.78348929476132,4368.61647369091,87.3723294738181,2006,2000,FALSE
2007-06-15,5000,w,00:14:16,NA,NA,Meseret Defar (ETH),NA,856.63,14.2771666666667,0.237952777777778,1.01182348633389,1.13406852361788,5000,755.36,5.83682570071092,4408.904661289,88.1780932257801,2007,2000,FALSE
